"Código";"Tipo";"Propósito";"Grupo";"Produto";"Marca";"Unidade";"Código Barra";"Código NCM";"Código de registro na ANVISA";"Lista de Preço";"Comissão Padrão";"Controla Estoque";"Minimo";"Máximo";"Compra";"Fornecedor";"Custo";"Venda";"Estoque";"Validade";"Perfil Tributário";"Forma de arquisição";"Situação tributária";"Alíquota";"CSTICMS";"Origem da mercadoria";"CEST";"NVE";"Data de inclusão"
"242";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"DIAZEPAM AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"6,00";"8,50";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:18:36"
"180";"Produto";"Venda e consumo interno";"ANTI-INFLAMATÓRIO";"DICLOFENACO DIETILAMONIO";"";"UN";"";"";"";"Sim";"";"Sim";"1";"4";"";"";"15,00";"21,00";"1";"2025-04-30";"";"";"";"";"";"";"";"";"19/04/2024 15:05:18"
"181";"Produto";"Venda e consumo interno";"ANTI-INFLAMATÓRIO";"DICLOFENACO SÓDICO";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"10,00";"14,00";"";"";"";"";"";"";"";"";"";"";"19/04/2024 15:06:22"
"846";"Serviço";"Venda e consumo interno";"Consultas";"DIFERENÇA DE VALOR PARA CONSULTA ESPECIALIZADA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"30,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:34:22"
"947";"Produto";"Apenas consumo interno";"LABORATÓRIO";"DILUENTE MONOMERO DE ESTIRENO 1L";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"55,00";"0,00";"";"";"";"";"";"";"";"";"";"";"22/08/2024 15:00:46"
"184";"Produto";"Venda e consumo interno";"ANTI-INFLAMATÓRIO";"DIMESOL 1ML";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"25,20";"36,00";"";"";"";"";"";"";"";"";"";"";"19/04/2024 15:11:26"
"448";"Produto";"Venda e consumo interno";"ANALGÉSICOS";"DIPIRONA 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"2";"12";"";"";"0,0640";"0,09";"419";"2027-05-31";"";"";"";"";"";"";"";"";"29/04/2024 10:53:35"
"445";"Produto";"Venda e consumo interno";"ANALGÉSICOS";"DIPIRONA AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"4,00";"6,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:47:20"
"212";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"DIPROPRIONATO DE IMIDOCARB 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,16";"0,23";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:30:32"
"200";"Produto";"Venda e consumo interno";"ANTI-INFLAMATÓRIO";"DM-GEL";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"205,00";"290,00";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:13:04"
"243";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"DOBUTAMINA 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,66";"0,93";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:21:07"
"244";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"DOPAMINA AMPOLA";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"2,37";"3,35";"5";"2025-06-30";"";"";"";"";"";"";"";"";"25/04/2024 10:22:44"
"686";"Produto";"Apenas consumo interno";"OUTROS";"DOPPLER VASCULAR DV 1900";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"700,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"24/07/2024 08:26:57"
"290";"Produto";"Venda e consumo interno";"ANTIPARASITÁRIOS";"DORAMECTINA 1% 50mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,05";"0,07";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:48:34"
"291";"Produto";"Venda e consumo interno";"ANTIPARASITÁRIOS";"DORAMECTINA 1% PASTA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"12,00";"17,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:49:20"
"245";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"DOXAPRAM 0,1mLET";"";"MLA";"";"";"";"Sim";"";"Sim";"";"";"";"";"3,35";"4,70";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:24:50"
"1032";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"DOXICICLINA 0,1mL";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"94,00";"132,00";"2";"2027-03-31";"";"";"";"";"";"";"";"";"20/02/2025 15:25:23"
"653";"Serviço";"Venda e consumo interno";"Cirurgias";"DRENAGEM CIRÚRGICA DE OTOHEMATOMA (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"400,00";"";"";"";"";"";"";"";"";"";"";"13/06/2024 09:43:51"
"838";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS OTOLÓGICAS";"DRENAGEM CIRÚRGICA DE OTOHEMATOMA (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"400,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:30:13"
"652";"Serviço";"Venda e consumo interno";"Cirurgias";"DRENAGEM CIRÚRGICA DE OTOHEMATOMA (MÉD. PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"350,00";"";"";"";"";"";"";"";"";"";"";"13/06/2024 09:43:23"
"837";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS OTOLÓGICAS";"DRENAGEM CIRÚRGICA DE OTOHEMATOMA (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"350,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:29:44"
"651";"Serviço";"Venda e consumo interno";"Cirurgias";"DRENAGEM CIRÚRGICA DE OTOHEMATOMA (PEQ. PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"13/06/2024 09:42:55"
"836";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS OTOLÓGICAS";"DRENAGEM CIRÚRGICA DE OTOHEMATOMA -(PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:27:20"
"729";"Serviço";"Venda e consumo interno";"Cirurgias";"DRENAGEM DE ABCESSO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 16:04:24"
"482";"Serviço";"Venda e consumo interno";"Procedimentos";"DRENAGEM DE ABSCESSOS (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 13:51:43"
"839";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS OTOLÓGICAS";"DRENAGEM DE OTOHEMATOMA AMBULATORIAL";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"120,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:30:42"
"840";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS OTOLÓGICAS";"DRENAGEM OU LAVAGEM DE OUVIDO C/ SEDAÇÃO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"180,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:31:11"
"452";"Produto";"Apenas consumo interno";"OUTROS";"EBULIDOR AQUECEDOR PORTÁTIL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"40,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 11:00:14"
"113";"Serviço";"Venda e consumo interno";"Exames";"ECOCARDIOGRAMA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"230,00";"";"";"";"";"";"";"";"";"";"";"20/02/2024 11:21:14"
"246";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"EFEDRIN AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"8,95";"13,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:25:44"
"112";"Serviço";"Venda e consumo interno";"Exames";"ELETROCARDIOGRAMA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"20/02/2024 11:20:42"
"213";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"ENROFLOXACINA 10% 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"167";"1.334";"";"";"0,04";"0,06";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:31:27"
"214";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"ENROFLOXACINA 2,5% 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"24";"190";"";"";"0,19";"0,27";"1.089";"2025-10-31";"";"";"";"";"";"";"";"";"24/04/2024 16:32:36"
"586";"Produto";"Apenas consumo interno";"LABORATÓRIO";"ENTELAN";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"380,00";"0,00";"3";"2026-04-30";"";"";"";"";"";"";"";"";"29/04/2024 16:39:36"
"863";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"ENTEROPEXIA (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"400,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:15:35"
"862";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"ENTEROPEXIA (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"350,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:15:12"
"861";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"ENTEROPEXIA (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:14:53"
"141";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA DO GLOBO OCULAR";"ENTRÓPIO/ECTRÓPIO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"15/03/2024 07:33:52"
"142";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA DO GLOBO OCULAR";"ENUCLEAÇÃO DE GLOBO OCULAR ATÉ 10KG";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"700,00";"";"";"";"";"";"";"";"";"";"";"15/03/2024 07:34:28"
"143";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA DO GLOBO OCULAR";"ENUCLEAÇÃO DE GLOBO OCULAR ENTRE 11KG A 20KG";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"15/03/2024 07:50:36"
"144";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA DO GLOBO OCULAR";"ENUCLEAÇÃO DE GLOBO OCULAR ENTRE 20KG E 30KG";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"900,00";"";"";"";"";"";"";"";"";"";"";"15/03/2024 07:52:32"
"997";"Produto";"Apenas consumo interno";"LABORATÓRIO";"EOSINA AMARELA 0,25%";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"30,00";"0,00";"1";"2026-03-31";"";"";"";"";"";"";"";"";"09/10/2024 11:08:40"
"248";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"EPINEFRINA/ADRENALINA AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"1";"4";"";"";"1,90";"2,67";"49";"2026-03-31";"";"";"";"";"";"";"";"";"25/04/2024 10:30:16"
"349";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"EQUIPO MACRO";"";"UN";"";"";"";"Não";"";"Sim";"16";"124";"";"";"2,10";"2,94";"186";"2025-11-30";"";"";"";"";"";"";"";"";"29/04/2024 08:41:53"
"350";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"EQUIPO MICRO";"";"UN";"";"";"";"Não";"";"Sim";"14";"108";"";"";"2,70";"3,78";"170";"2025-04-30";"";"";"";"";"";"";"";"";"29/04/2024 08:42:22"
"351";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"EQUIPO MULTIVIAS 2 vias";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1,15";"1,61";"";"";"";"";"";"";"";"";"";"";"29/04/2024 08:43:10"
"28";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"ERITOGRAMA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"15,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:25:23"
"685";"Produto";"Apenas consumo interno";"OUTROS";"ESFIGMOMANOMETRO";"";"UN";"";"";"";"Não";"";"Sim";"1";"6";"";"";"280,00";"0,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 08:26:30"
"352";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"ESPARADRAPO";"";"UN";"";"";"";"Não";"";"Sim";"1";"6";"";"";"7,60";"0,00";"3";"2025-11-30";"";"";"";"";"";"";"";"";"29/04/2024 08:44:07"
"877";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"ESPLENECTOMIA ANIMAIS DE GRANDE PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:23:03"
"876";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"ESPLENECTOMIA ANIMAIS DE MÉDIO PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:22:44"
"875";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"ESPLENECTOMIA ANIMAIS DE PEQUENO PORTE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:22:24"
"453";"Produto";"Apenas consumo interno";"OUTROS";"ESTETOSCÓPIO";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"80,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 11:00:46"
"900";"Serviço";"Venda e consumo interno";"RAIO-X DE EQUINOS";"ESTUDO RADIOGRÁFICO DA REGIÃO COM ATÉ 5 PROJEÇÕES - EQUINOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"600,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:13:20"
"882";"Produto";"Apenas consumo interno";"LABORATÓRIO";"ETER ETILICO 35% 1L";"";"ML";"";"";"";"Não";"";"Sim";"334";"2.668";"";"";"0,08";"0,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 11:49:47"
"247";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"ETER GLICERIL GUAIACOL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"1,40";"2,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:28:25"
"826";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"EUTANÁSIA (BOVINOS E EQUINOS)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:06:04"
"825";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"EUTANÁSIA (PEQ. RUMINANTES E BEZERROS)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 11:05:42"
"753";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"EUTANÁSIA - PEQUENOS ANIMAIS E SELVAGENS - (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:56:51"
"752";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"EUTANÁSIA - PEQUENOS ANIMAIS E SELVAGENS - (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"250,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:56:27"
"751";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"EUTANÁSIA - PEQUENOS ANIMAIS E SELVAGENS - (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:55:57"
"146";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA DO GLOBO OCULAR";"EXÉRESE DE NEOPLASIA PALPEPRAL";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"500,00";"";"";"";"";"";"";"";"";"";"";"15/03/2024 07:53:39"
"636";"Serviço";"Venda e consumo interno";"Cirurgias";"EXERESE DE NÓDULO (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"850,00";"";"";"";"";"";"";"";"";"";"";"07/05/2024 15:28:06"
"635";"Serviço";"Venda e consumo interno";"Cirurgias";"EXERESE DE NÓDULO (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"650,00";"";"";"";"";"";"";"";"";"";"";"07/05/2024 15:27:37"
"634";"Serviço";"Venda e consumo interno";"Cirurgias";"EXERESE DE NÓDULO (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"550,00";"";"";"";"";"";"";"";"";"";"";"07/05/2024 15:26:53"
"851";"Serviço";"Venda e consumo interno";"Cirurgias";"EXÉRESE DE NÓDULO + FLAP (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"950,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 07:54:47"
"850";"Serviço";"Venda e consumo interno";"Cirurgias";"EXÉRESE DE NÓDULO + FLAP (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"850,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 07:49:17"
"849";"Serviço";"Venda e consumo interno";"Cirurgias";"EXÉRESE DE NÓDULO + FLAP (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"650,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 07:48:53"
"739";"Serviço";"Venda e consumo interno";"Cirurgias";"EXÉRESE DE NÓDULO + FLAP (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"950,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:21:03"
"738";"Serviço";"Venda e consumo interno";"Cirurgias";"EXÉRESE DE NÓDULO + FLAP (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"850,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:20:42"
"737";"Serviço";"Venda e consumo interno";"Cirurgias";"EXÉRESE DE NÓDULO + FLAP (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"650,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:20:11"
"518";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"EXODONTIA (CANINO / PRÉ-MOLAR / MOLAR)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"190,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:27:17"
"520";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"EXODONTIA DE DESCÍDUOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"190,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:27:58"
"884";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"EXTENSOR P/ CATETER";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1,60";"2,24";"";"";"";"";"";"";"";"";"";"";"30/07/2024 11:52:56"
"353";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"EXTENSOR P/ OXIGENIO";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"2,80";"0,00";"2";"2025-03-31";"";"";"";"";"";"";"";"";"29/04/2024 08:45:35"
"292";"Produto";"Venda e consumo interno";"ANTIPARASITÁRIOS";"FARMAZOLE 250mL";"";"UN";"";"";"";"Sim";"";"Sim";"1";"4";"";"";"30,00";"42,00";"1";"";"";"";"";"";"";"";"";"";"25/04/2024 11:50:39"
"293";"Produto";"Venda e consumo interno";"ANTIPARASITÁRIOS";"FEBENDAZOLE 100mL";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"56,00";"80,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:51:20"
"185";"Produto";"Venda e consumo interno";"ANTI-INFLAMATÓRIO";"FENILBUTAZONA 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,0580";"0,09";"";"";"";"";"";"";"";"";"";"";"19/04/2024 15:20:11"
"240";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"FENTANIL AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"3,96";"5,55";"5";"";"";"";"";"";"";"";"";"";"25/04/2024 10:14:46"
"1005";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"FENTANIL FRASCO 10mL";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"8,60";"12,04";"10";"2027-03-31";"";"";"";"";"";"";"";"";"31/10/2024 09:26:46"
"48";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"FERRO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"27,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:39:00"
"269";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"FERRODEX 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,0320";"0,05";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:21:10"
"188";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"FERRON B-12 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,02";"0,03";"";"";"";"";"";"";"";"";"";"";"23/04/2024 11:43:21"
"29";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"FIBRINOGÊNIO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"15,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:26:09"
"730";"Serviço";"Venda e consumo interno";"Cirurgias";"FIBROMA INTERDIGITAL";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"700,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 16:04:59"
"475";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"FIO CATGUT CROMADO 2-0";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"5,50";"0,00";"13";"2028-04-30";"";"";"";"";"";"";"";"";"29/04/2024 11:57:43"
"476";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"FIO CATGUT CROMADO 3-0";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"6,60";"0,00";"24";"2027-11-30";"";"";"";"";"";"";"";"";"29/04/2024 11:59:39"
"478";"Produto";"Venda e consumo interno";"CENTRO CIRÚRGICO";"FIO NYLON 0";"";"UN";"";"";"";"Não";"";"Sim";"24";"186";"";"";"1,90";"2,66";"24";"2025-09-30";"";"";"";"";"";"";"";"";"29/04/2024 13:44:41"
"479";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"FIO NYLON 1-0";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"11,00";"0,00";"240";"2025-05-31";"";"";"";"";"";"";"";"";"29/04/2024 13:45:27"
"942";"Produto";"Venda e consumo interno";"CENTRO CIRÚRGICO";"FIO NYLON 2-0";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"3,62";"5,07";"";"";"";"";"";"";"";"";"";"";"16/08/2024 07:53:05"
"943";"Produto";"Venda e consumo interno";"CENTRO CIRÚRGICO";"FIO NYLON 3-0";"";"UN";"";"";"";"Não";"";"Sim";"9";"66";"";"";"3,65";"5,11";"";"";"";"";"";"";"";"";"";"";"16/08/2024 07:53:45"
"939";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"FIO POLIGLECAPRONE 2-0";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"12,50";"0,00";"";"";"";"";"";"";"";"";"";"";"14/08/2024 16:21:34"
"940";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"FIO POLIGLECAPRONE 3-0";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"11,50";"0,00";"24";"2029-06-30";"";"";"";"";"";"";"";"";"14/08/2024 16:22:39"
"477";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"FIO POLIPROPILENO 2-0";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"3,80";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 12:00:57"
"528";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"FÍSTULA DENTAL - CADA (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"270,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:31:46"
"527";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"FÍSTULA DENTAL - CADA (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"170,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:31:24"
"525";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"FÍSTULA DENTAL - CADA (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:30:49"
"354";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"FITA CIRÚRGICA MICROPORE";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"8,00";"0,00";"2";"2025-07-31";"";"";"";"";"";"";"";"";"29/04/2024 08:46:23"
"375";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"FITA CREPE";"";"UND";"";"";"";"Não";"";"Sim";"1";"4";"";"";"7,00";"0,00";"3";"2025-09-30";"";"";"";"";"";"";"";"";"29/04/2024 09:33:32"
